,medallion,hack_license,vendor_id,rate_code,store_and_fwd_flag,pickup_datetime,dropoff_datetime,passenger_count,trip_time_in_secs,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,TripDistance
2814,3138E073C5BCF91B3EAF3CD2A751D07F,D15282A62ACE5EB0FA9FE4B74379C9DB,VTS,2,,1/13/13 6:53,1/13/13 7:22,1,1740,19.809999999999999,-74.009697000000003,40.715389000000002,-73.782393999999996,40.644218000000002,12.889465698533103
2815,9C6198D5FEE9A44BAF85B7BFA98F079B,66D812E502CD2D9490BCFB8C224A07D2,VTS,1,,1/13/13 7:16,1/13/13 7:21,1,300,1.4099999999999999,-74.000443000000004,40.740067000000003,-73.976562999999999,40.729258999999999,1.4567304111574706
2816,6B129E331EDE126B4E9AE336E45F0643,3CDBDFA0E991227422456C83C809270C,VTS,1,,1/13/13 9:44,1/13/13 9:50,1,360,1.8200000000000001,-73.989952000000002,40.732627999999998,-73.994033999999999,40.751269999999998,1.3060535051100517
2817,5C47FE8CCD856719806E4445F478F710,312192D39E0AC4E4CF61BAAB425C8938,VTS,1,,1/13/13 9:43,1/13/13 9:50,1,420,2.2799999999999998,-73.999602999999993,40.679195,-73.978729000000001,40.684544000000002,1.1548378780982942
2818,5D2AF934389358F121B59D6DD4A33DCA,5264AC4B8696F349080DC3492ADFB69C,VTS,1,,1/13/13 9:39,1/13/13 9:47,1,480,2.1200000000000001,-73.975837999999996,40.750965000000001,-73.998405000000005,40.742789999999999,1.309780540857343
2819,C25D58B21C22B9B313D9D61C81AFB9D0,6B1BDBD97E2C6E41A1F085DB803474B0,VTS,1,,1/13/13 9:48,1/13/13 9:50,6,120,1.05,-73.987740000000002,40.750228999999997,-73.979607000000001,40.761898000000002,0.9120041858926423
2820,6302443EB63A4A8D381F836ED61E35B0,6DFD4B3735C15182DF1546ED77636F30,VTS,1,,1/13/13 9:39,1/13/13 9:49,5,600,2.5,-73.987755000000007,40.743583999999998,-74.004661999999996,40.722904,1.6813485746541474
2821,FC4DA85213228500952BAB8F700A8ACD,74DA9CAAD144D3C072EB6FB82BBC93D9,VTS,1,,1/13/13 6:57,1/13/13 7:05,2,480,2.0499999999999998,-73.962029000000001,40.713237999999997,-73.939521999999997,40.705607999999998,1.2917150157944166
2822,27328100F8702AD2DA7BB48912886CFF,FC703B19EB1901490D61D555C3DF104D,VTS,1,,1/13/13 6:57,1/13/13 7:03,6,360,1.22,-73.997367999999994,40.756912,-73.980018999999999,40.752955999999998,0.9485711475096559
2823,48AE7080A79B8F3CE4FCA10B9BBE0270,3080704BA7417E19D5827CF33A6FFF2B,VTS,1,,1/13/13 6:39,1/13/13 7:04,6,1500,17.870000000000001,-73.776672000000005,40.645282999999999,-73.969582000000003,40.691811000000001,10.61193801652566
2824,DCE5517544F6271015F05CFA596F8980,2EB8023A9E74700D8E4E758254128A3E,VTS,1,,1/13/13 7:01,1/13/13 7:06,5,300,1.0,-73.967360999999997,40.764941999999998,-73.959625000000003,40.765224000000003,0.40542712815905857
2825,30EB0664C41FF6B0ED5E94855BC9AEF0,B11C57D8A5C3FA200FA94112F46A2CB3,VTS,1,,1/13/13 6:47,1/13/13 7:05,1,1080,9.0299999999999994,-73.973968999999997,40.764811999999999,-73.925231999999994,40.862301000000002,7.2041249782704035
2826,389499E7F3F1282517DE8BE747388641,846A1DBE8AA350290917985D73887321,VTS,1,,1/13/13 7:04,1/13/13 7:05,6,60,0.71999999999999997,-73.976875000000007,40.743735999999998,-73.981589999999997,40.738166999999997,0.45728797725144477
2827,36EDC01D57A6489E2DEE50734ECB327D,35E93075DA51FFDEFA6B3FA0C49A0C70,VTS,1,,1/13/13 6:52,1/13/13 7:06,5,840,6.1900000000000004,-73.999549999999999,40.726883000000001,-73.932723999999993,40.744663000000003,3.7091789981119203
2828,841441CA91D0E47151759F884BBD72AD,E6513E9AD03A4AF10C0354BA71BA68A4,VTS,2,,1/13/13 6:57,1/13/13 7:18,5,1260,17.09,-73.990593000000004,40.755192000000001,-73.786659,40.639915000000002,13.32945155978509
2829,6D9C475464A8B03AB81B582A77B19EBC,6B005E86ED9ADA04A648D1ABFC2A332C,VTS,1,,1/13/13 7:10,1/13/13 7:22,1,720,4.8399999999999999,-73.978256000000002,40.786076000000001,-73.939789000000005,40.840916,4.291268004906064
2830,045C16AC567D6B720C793C156F480CC4,E77678884350A507B20FCE34EF0072CF,VTS,1,,1/13/13 7:14,1/13/13 7:19,4,300,1.48,-73.978020000000001,40.730682000000002,-73.971924000000001,40.744869000000001,1.0311949989444382
2831,7F1561848159D25FF08B54C7DF443106,FFEE627F76A3A498DA53E200821FDEE9,VTS,1,,1/13/13 7:15,1/13/13 7:20,4,300,1.4099999999999999,-73.982010000000002,40.763556999999999,-73.997664999999998,40.759616999999999,0.8635967189159991
2832,B6B2422ACEE398BEA32E51DE04AB4C7E,980D7681A28B3A426991C8F0291125F4,VTS,1,,1/13/13 7:13,1/13/13 7:18,1,300,1.0,-73.971610999999996,40.794578999999999,-73.955635000000001,40.787799999999997,0.9583156556649498
2833,554F305D486DD84EF2409777CE5D9F1A,EF31D3A8AB701845B36F4AB1C74846CC,VTS,1,,1/13/13 7:11,1/13/13 7:19,1,480,2.5800000000000001,-73.960509999999999,40.769539000000002,-73.952087000000006,40.798808999999999,2.070463018942644
2834,CF1318EEBB0E1ED1210D18C164FDECF5,6700FEC4A20B8342E68BEE9FEB169DCF,VTS,1,,1/13/13 7:02,1/13/13 7:22,1,1200,6.3700000000000001,-73.995872000000006,40.756447000000001,-73.983031999999994,40.676642999999999,5.556518419136046
2835,3310398985DD2D21AF105885E8863710,D772998254C4DD0B7C27F11ED7E8027D,VTS,1,,1/13/13 7:18,1/13/13 7:21,1,180,0.67000000000000004,-73.958304999999996,40.768237999999997,-73.960350000000005,40.766292999999997,0.17184314975298653
2836,126A5559920CCC1F4AA7A7DFB137D328,18606DBF3B8393C5923E697E8D49C20E,VTS,1,,1/13/13 7:08,1/13/13 7:22,1,840,4.3899999999999997,-74.007355000000004,40.714965999999997,-73.941993999999994,40.714717999999998,3.424096916410859
2837,E2AFE82794C113C7769818292A839F29,FA31265C88B0D46BD982DFB6E0176779,VTS,2,,1/13/13 7:00,1/13/13 7:24,6,1440,19.039999999999999,-73.783737000000002,40.648685,-73.955376000000001,40.785308999999998,13.038780396217993
2838,07A0A68365AC8905157956356A804271,FE3C9D0DB6793DE086C2B91157252598,VTS,1,,1/13/13 7:19,1/13/13 7:23,1,240,1.02,-73.970984999999999,40.754292,-73.964438999999999,40.75864,0.45580414035958133
2839,818B2426C5493017D5CFE68EFD34617E,0F51E0C88BD265002475FF9E88A02D13,VTS,1,,1/13/13 7:07,1/13/13 7:22,1,900,7.8399999999999999,-73.952720999999997,40.772396000000001,-73.984367000000006,40.696156000000002,5.523825500865333
2840,C25D58B21C22B9B313D9D61C81AFB9D0,6B1BDBD97E2C6E41A1F085DB803474B0,VTS,1,,1/13/13 9:37,1/13/13 9:44,6,420,1.8899999999999999,-73.965996000000004,40.765076000000001,-73.984375,40.747821999999999,1.5322989873064192
2841,ABD4E623646A8BC94B31B96A6684E30B,6CCCBDD381B00C62FC8EF33AE0C04713,VTS,1,,1/13/13 9:35,1/13/13 9:48,1,780,3.8900000000000001,-73.971992,40.781672999999998,-73.955237999999994,40.785697999999996,0.9198545524225168
2842,8F9A97E0996369A5CA0EDE9E5713F51E,A1BDF1340F735028FECFE70E7E8F323E,VTS,1,,1/13/13 6:38,1/13/13 6:42,2,240,0.95999999999999996,-73.976791000000006,40.787734999999998,-73.970253,40.799072000000002,0.8549822212203781
2843,393C86127C10766E9EC81053A36B9C37,6C2CB931D638E5BEEA8C4FDEA9F99689,VTS,1,,1/13/13 6:31,1/13/13 6:40,1,540,5.5,-74.011832999999996,40.703346000000003,-73.966583,40.753093999999997,4.17602347262
2844,689C3080CB309E2020A29B205F559993,2546E4BDEB74E9759366F6998270FFE8,VTS,1,,1/13/13 6:15,1/13/13 6:42,5,1620,12.380000000000001,-73.985954000000007,40.758941999999998,-73.849982999999995,40.677985999999997,9.057589583402255
2845,C1A48FC85303DE1EAA952C45E131915B,E6AE4A73BA0100B0CE5A9BD44EB9AC46,VTS,1,,1/13/13 6:39,1/13/13 6:42,5,180,0.72999999999999998,-73.981209000000007,40.781028999999997,-73.973274000000004,40.785224999999997,0.5065046617435129
2846,85CE9C26F6E55E24215D38787C55915A,74A239A7D7FD3C73A9082DDEE9BC2CC6,VTS,4,,1/13/13 6:11,1/13/13 6:53,1,2520,27.34,-73.780913999999996,40.645023000000002,-74.146598999999995,40.723613999999998,19.920686385626965
2847,61299525F56785E82719709E63094943,CE62E76C4EDBF675F3B2B80AB0AB7D5D,VTS,1,,1/13/13 6:47,1/13/13 6:55,1,480,3.3700000000000001,-73.992401000000001,40.730708999999997,-73.978806000000006,40.762324999999997,2.2981700562332064
2848,47BC597106ED8E7FD467C30ECDFDC80C,E9F549B2A082D94B5CDE98F6D1AA321D,VTS,1,,1/13/13 6:57,1/13/13 6:57,1,0,1.95,-73.975066999999996,40.757705999999999,-74.000091999999995,40.758617000000001,1.3116385900832046
2849,5A2CDE8D4FDEA96F58B75D862C10F187,262C31B63AA7727061581153F72E2F67,VTS,1,,1/13/13 6:46,1/13/13 6:57,1,660,3.7599999999999998,-73.996841000000003,40.755001,-73.984306000000004,40.764141000000002,0.9108751629267389
2850,C852FCF8AFF847126AF8A109DE44BB1F,DFF8F13106E8C8C3773DE379678334E3,VTS,1,,1/13/13 6:51,1/13/13 6:55,1,240,1.3200000000000001,-73.979186999999996,40.753788,-73.989136000000002,40.741748999999999,0.9816961313831035
2851,4E9A475A4114E192E07BE354E36C1B60,43F422182F7BB2B21A2F1042DF89C3B9,VTS,1,,1/13/13 6:50,1/13/13 6:56,1,360,3.7200000000000002,-73.903732000000005,40.751862000000003,-73.937706000000006,40.724097999999998,2.6168040500948258
2852,E76D34F7BB8A88637060D4B756819B38,7D900E163E7017918251FDAC73998E33,VTS,1,,1/13/13 6:45,1/13/13 6:55,5,600,4.0700000000000003,-73.984054999999998,40.720965999999997,-73.948952000000006,40.726092999999999,1.8725282063091249
2853,E6E5919C2782FCC4D9BC84E48A84C64B,427DE707D035285C19D538711B6E36FF,VTS,1,,1/13/13 6:38,1/13/13 6:58,2,1200,9.2699999999999996,-73.912880000000001,40.843406999999999,-73.899322999999995,40.845363999999996,0.7216138627510847
2854,58A836AD639867DB949723BA2A941734,B5F5D64520D7376BAEEF5CA553C0C675,VTS,1,,1/13/13 7:00,1/13/13 7:03,2,180,0.83999999999999997,-73.989722999999998,40.758243999999998,-73.992142000000001,40.749476999999999,0.619025929138895
2855,542FCE0CBD73675E9B0E3022B5B75E3E,EB047E1D0ECE41A450AF983DBF5DF759,VTS,1,,1/13/13 6:52,1/13/13 7:03,6,660,3.4399999999999999,-73.998924000000002,40.74474,-73.958884999999995,40.763858999999997,2.477999315693945
2856,050A9A6A4B28BBC92E6BCA5E130C2936,2A5203747D325CBC02C2D66FB4C1E4B4,VTS,1,,1/13/13 6:58,1/13/13 7:01,1,180,1.7,-73.992598999999998,40.743136999999997,-73.978615000000005,40.759712,1.3595723443103807
2857,942A9CC219BD7E3FF6E2830C12B54051,C951257FE6744F083FBA037AC217F84D,VTS,1,,1/13/13 6:52,1/13/13 6:57,1,300,0.93999999999999995,-73.991951,40.754257000000003,-73.975516999999996,40.744926,1.075327732724404
2858,0081EFFCBB2AD30F9D85B3A07F5EAB45,0D7D469D08E8CCAF4EC3B8C020463C74,VTS,1,,1/13/13 6:52,1/13/13 7:03,1,660,3.2599999999999998,0.0,0.0,0.0,0.0,0.0
2859,BB461145D8DD73DFD5C71F03DA698D83,315D342A55586593B3FBE9740F5ECFF5,VTS,1,,1/13/13 6:49,1/13/13 7:00,1,660,3.52,-73.986214000000004,40.714523,-73.990088999999998,40.746338000000002,2.208240980004889
2860,8DE28A055AAE70158E64E40C0A4E832A,9C2E1C0BB311E30ABE89F4F13D1300D2,VTS,1,,1/13/13 6:47,1/13/13 7:01,1,840,4.2300000000000004,-73.989395000000002,40.747245999999997,-73.983215000000001,40.721972999999998,1.776476284011358
2861,EB3DBCDCF0C0BEA2837D6C8C9B95EBB3,9D461743AD62FF252480CA3F24242693,VTS,1,,1/13/13 6:58,1/13/13 7:00,1,120,0.87,-73.947654999999997,40.775207999999999,-73.954070999999999,40.766326999999997,0.6996757481237925
2862,18EC5C5872427C9AAA4BD503BE9A9B16,0E56A63C2A5F08E4ECB4CE2E864C00A5,VTS,1,,1/13/13 6:53,1/13/13 7:02,1,540,3.0800000000000001,-73.988418999999993,40.758209000000001,-73.953056000000004,40.779919,2.3828198364933524
2863,05E791EBACCC57E096D5847D34589DF1,B10BCA9CC7AB926E02B58C026834EA6B,VTS,1,,1/13/13 6:52,1/13/13 7:03,1,660,5.3200000000000003,-73.978622000000001,40.782550999999998,-73.943657000000002,40.840279000000002,4.389133316980917
2864,4D032F40F4035A9415C16ADC6B557E1E,9E4FD89E1EDBF83A343E1464ACE378FE,VTS,5,,1/13/13 7:03,1/13/13 7:03,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2865,0BC78FA149D8D784815895BD33F17EE1,560D1F43614D49C562D5EDA198423921,VTS,1,,1/13/13 9:51,1/13/13 9:54,1,180,1.0,-73.955803000000003,40.768112000000002,-73.948006000000007,40.778568,0.8299359287925318
2866,59CD993D8ECB22E1C9BD01A628777293,4C634E5D85C5350A3E7A337DB81AEB06,VTS,1,,1/13/13 9:47,1/13/13 9:51,1,240,0.66000000000000003,-73.955780000000004,40.775787000000001,-73.960434000000006,40.772140999999998,0.3504818716551762
2867,704926D6101E084F9253D16AE0DC8B27,DEFC7E2D9D497EF519874A8ED2F54B69,VTS,1,,1/13/13 9:49,1/13/13 9:52,1,180,0.65000000000000002,-73.975594000000001,40.765273999999998,-73.970573000000002,40.762740999999998,0.3158064437081604
2868,67DEEE68E3570467630372DF03F23AF1,EE070BEEA1B6265B31849B7961A9FD3E,VTS,1,,1/13/13 9:47,1/13/13 9:51,2,240,1.1499999999999999,-73.977890000000002,40.745852999999997,-73.975532999999999,40.757908,0.8422714373172291
2869,44778A58ED157840CEADB2F0F5EBF907,22E82F0AD5F1C5FE1EBCAAD982512493,VTS,2,,1/13/13 9:24,1/13/13 9:53,1,1740,17.84,-73.986228999999994,40.759731000000002,-73.787711999999999,40.647483999999999,12.975954354151394
2870,68AF096FFBF446F1FB7281EFC9748734,FAB5E0EBF34BDB3FF680CF9CEE063D82,VTS,1,,1/13/13 9:37,1/13/13 9:55,1,1080,4.5,-73.957740999999999,40.760852999999997,-73.966537000000002,40.808242999999997,3.307549055809891
2871,7461F7106D33D3A5775F4245724606FD,724AD40EB89ABEC12216682FE07E560A,VTS,1,,1/13/13 9:50,1/13/13 9:55,1,300,1.8400000000000001,-73.980430999999996,40.734177000000003,-73.971680000000006,40.749619000000003,1.1614939937157833
2872,FB3F9ACCEB8FF83584DC597A71C39130,C3B5E77BD53C5EA7EFD2980FB50D2AB6,VTS,1,,1/13/13 9:49,1/13/13 9:54,1,300,1.1000000000000001,-73.983397999999994,40.734240999999997,-73.988228000000007,40.744262999999997,0.7374071825033804
2873,E8499DE5B3DBA02E072889A0AFC0E8E9,77F66137DBCB699C212B17627FCF0545,VTS,1,,1/13/13 6:59,1/13/13 7:03,1,240,1.55,-73.960030000000003,40.762290999999998,-73.924605999999997,40.743687000000001,2.2568086518107977
2874,C29B836E9BEE0BE0D94B1D19E6CEBAEF,47217F3F399FD54187C029D9CB83F003,VTS,1,,1/13/13 6:57,1/13/13 7:05,4,480,1.71,-73.964149000000006,40.764586999999999,-73.986503999999996,40.776786999999999,1.4422838480255646
2875,C901F6F260BB825D6ADA7BBA82EDCDAF,1A3DC479A6A39E27FFB0178A57C48BF3,VTS,1,,1/13/13 7:03,1/13/13 7:06,1,180,1.0,-73.951424000000003,40.779099000000002,-73.961303999999998,40.772511000000002,0.6890031797978287
2876,00790C7BAD30B7A9E09689A13ED90042,F532BF602E32383CEF320E3E569536D2,VTS,1,,1/13/13 6:53,1/13/13 7:06,6,780,2.9399999999999999,-73.922211000000004,40.743786,-73.961669999999998,40.762031999999998,2.420423246146006
2877,CD2922BF699978BB6DEBD8524FD6CD2A,CB91C52ADCE8FE4512E5135135D4E718,VTS,1,,1/13/13 6:43,1/13/13 7:05,1,1320,11.119999999999999,-73.999511999999996,40.761744999999998,-73.864540000000005,40.768383,7.080294679958817
2878,DCFC401398C827B50295910B794D4246,79BE50FC5F0275DE2537516330178983,VTS,1,,1/13/13 7:10,1/13/13 7:16,1,360,1.25,-73.986846999999997,40.726768,-73.977637999999999,40.718375999999999,0.7543873692477945
2879,16A3866EC19EE92B9F851D760A0FC6B9,00D0B6CE0ADA00D70908CC55C343481F,VTS,1,,1/13/13 7:14,1/13/13 7:23,1,540,2.8199999999999998,-73.949539000000001,40.796570000000003,-73.956305999999998,40.766525000000001,2.106543709445775
2880,A4AA0AE1CE77E8D74187BB69E4FA60D9,D18EAC5D5E343B285CA60013D2B14503,VTS,1,,1/13/13 7:07,1/13/13 7:20,1,780,7.71,-73.928641999999996,40.768948000000002,-73.984718000000001,40.711136000000003,4.958694944753142
2881,BF46B95E44ED3BE1BB9B3A6C5AE58A6B,53ACB0711E931E856031249995802F09,VTS,1,,1/13/13 7:02,1/13/13 7:18,1,960,8.1199999999999992,-73.966506999999993,40.800873000000003,-73.870941000000002,40.774062999999998,5.333182339104265
2882,B7947DAACC2EA93EF7AE3C352F339CA4,B11062188366F277AC8AB4F532880ECC,VTS,1,,1/13/13 7:12,1/13/13 7:21,1,540,2.2400000000000002,-73.980850000000004,40.782626999999998,-73.953841999999995,40.787635999999999,1.4551500999207616
2883,B92C12243D8E7D70ED517D9F86E9576C,81BE5EC29A5118284C89A513C91A6EE3,VTS,1,,1/13/13 7:14,1/13/13 7:21,1,420,2.3500000000000001,-73.963149999999999,40.794356999999998,-73.986862000000002,40.770527000000001,2.062174371044591
2884,385B40B09DF15C8D150AF46E1B4A3AB4,FFB065DCD14E4829E4F6FABC27219D44,VTS,1,,1/13/13 7:16,1/13/13 7:20,1,240,1.5900000000000001,-73.983086,40.764721000000002,-73.985343999999998,40.747726,1.1805438671270458
2885,C841CDD9EC7995E8812BC04BFB59190D,9B0CFA987FDA162C0936C5608D717086,VTS,1,,1/13/13 7:13,1/13/13 7:19,1,360,1.4099999999999999,-73.987174999999993,40.733406000000002,-74.005332999999993,40.74353,1.1806030606433537
2886,D629865D75F6784777663C00878332F2,637E74037ABBE538319DCD082DA27589,VTS,1,,1/13/13 7:07,1/13/13 7:22,1,900,5.0999999999999996,-73.987235999999996,40.733269,-73.948729999999998,40.728504000000001,2.043433524085461
2887,99AD3E1B300AF1FBB45109F0A199E980,1B8251013C7FAB39A485F04FF3F76590,VTS,1,,1/13/13 7:15,1/13/13 7:23,3,480,1.8600000000000001,-73.944298000000003,40.783901,-73.972237000000007,40.794196999999997,1.6259881893207413
2888,B25422323F80316010E8076104F835BC,19E302B0D624A9AD8BB33F55F5713FF3,VTS,1,,1/13/13 7:18,1/13/13 7:21,1,180,1.21,-73.985573000000002,40.743873999999998,-73.990729999999999,40.734661000000003,0.6916585021660632
2889,85720A3C71973D86C8CA39B0B79B6968,25AEADC42D63A3730B79AB418E5D96A6,VTS,1,,1/16/13 13:26,1/16/13 13:33,1,420,0.94999999999999996,-73.992621999999997,40.752876000000001,-73.988112999999998,40.742885999999999,0.7297086595405426
2890,D2B4FB1068872B5112040738821988A1,81A4E8AA573C49C761B6DF81B5232C70,VTS,1,,1/13/13 7:09,1/13/13 7:25,1,960,4.75,-73.981955999999997,40.767544000000001,-73.936065999999997,40.815005999999997,4.0653052130847245
2891,A3CBBAF911A9C6276DB6BB874F192D72,8BF0E72CAB26DAC5F1BC7E052DC7CF63,VTS,1,,1/13/13 7:03,1/13/13 7:25,1,1320,10.68,-73.984543000000002,40.774689000000002,-73.872214999999997,40.77449,5.879236924284993
2892,222BACD193584D6F3428D36E2302C053,D2B36DF6F24CB6ED19A271C284677934,VTS,1,,1/13/13 9:29,1/13/13 9:41,3,720,2.6600000000000001,-74.002883999999995,40.760455999999998,-73.999145999999996,40.733932000000003,1.8436262805582824
2893,FECEC6B9E8881B710313B3911AE13131,E99CD9613C913C541CD93A56571DBBD3,VTS,1,,1/13/13 9:32,1/13/13 9:41,1,540,2.5699999999999998,-73.981437999999997,40.766747000000002,-73.987305000000006,40.735973000000001,2.149014324521108
2894,D0C061C312BDE87D7EC832A6C92CE18D,881BD341064701ECFDD7E353F33A7AC1,VTS,1,,1/13/13 9:36,1/13/13 9:43,6,420,3.71,-73.927070999999998,40.759841999999999,-73.870330999999993,40.773392000000001,3.1142622511561853
2895,96698E1A4288D24670D6AB2C0225CE4A,F307BF00B4E3D89D071585481494D373,VTS,1,,1/13/13 9:40,1/13/13 9:42,3,120,0.37,-74.000252000000003,40.737926000000002,-74.004463000000001,40.739711999999997,0.25271916021375646
2896,DCFC401398C827B50295910B794D4246,79BE50FC5F0275DE2537516330178983,VTS,1,,1/13/13 9:34,1/13/13 9:40,1,360,1.72,-73.974518000000003,40.778075999999999,-73.955582000000007,40.772491000000002,1.063612701093717
2897,41EB334B141D7C05D15BF9FC78540415,3158E46011E95D376541A461895A7730,VTS,1,,1/13/13 9:34,1/13/13 9:42,1,480,1.98,-73.967346000000006,40.788094000000001,-73.962265000000002,40.767184999999998,1.4693899569469115
2898,43B2805A5B62A02E57151DAABBB56447,B56B7F2699895A683EC548908E37607E,VTS,1,,1/13/13 9:30,1/13/13 9:41,3,660,4.1399999999999997,-73.966339000000005,40.789485999999997,-73.975845000000007,40.748840000000001,2.85297616165891
2899,FCFFBC6FFBA23178D9C569CAE435020F,4A236F3DCDBA7E154FB16369629DAC61,VTS,1,,1/13/13 9:18,1/13/13 9:43,1,1500,6.79,-73.993080000000006,40.665047000000001,-73.998221999999998,40.745246999999999,5.5495694418551675
2900,4250961AE2BBE3DC29985DABBC9EE7BF,76DA896CA441829CC6F58687AE21E292,VTS,1,,1/13/13 9:44,1/13/13 9:46,1,120,0.83999999999999997,-73.958495999999997,40.760452000000001,-73.964241000000001,40.764549000000002,0.413074552609771
2901,72A013E1BFA9FDCDEF57896182B9A743,780EB86222DBAA4C000D9837F9BEC029,VTS,1,,1/13/13 9:39,1/13/13 9:42,1,180,1.6799999999999999,-73.940558999999993,40.793083000000003,-73.953368999999995,40.775471000000003,1.3896436840135555
2902,741B394D16E2657A79661A051F9C5D90,32CACAEF0E1CA9FF57E51B718AC5AE53,VTS,1,,1/13/13 9:38,1/13/13 9:45,1,420,1.73,-73.980705,40.742061999999997,-73.991973999999999,40.757945999999997,1.2463375395529397
2903,6445A77D0238C473F7DD8B94A6955EA3,E7E6F9F97F18C35E0CC1AC3CCBBB4D08,VTS,1,,1/13/13 9:41,1/13/13 9:44,1,180,0.97999999999999998,-73.977592000000001,40.746212,-73.969741999999997,40.756732999999997,0.8352783770300827
2904,7CD2DB7F5EF3B4DBD6A6D4A07F89EA4C,7287DB3FAC4F33FF1344E0AB3527983E,VTS,1,,1/13/13 9:36,1/13/13 9:44,1,480,1.71,-73.995491000000001,40.733601,-74.005332999999993,40.720894000000001,1.018355967026508
2905,5E0B383D28FED871EE676915DBA6BCFD,56F6F6AAC700FDEA661A982C27703731,VTS,1,,1/13/13 9:40,1/13/13 9:49,1,540,1.76,-73.959746999999993,40.820067999999999,-73.941802999999993,40.827044999999998,1.05513009325584
2906,7F1C0563559E2D7AC63EFB1608FF29AD,A56331DB57C02460C7779573E0EE3DFF,VTS,1,,1/13/13 9:45,1/13/13 9:49,1,240,0.91000000000000003,-73.995543999999995,40.756813000000001,-73.984870999999998,40.756537999999999,0.5590960815177827
2907,5F35E7546FEF80C4D4B0298D71F3BA3F,C478995CDCD763E388CEBF00DAB64553,VTS,1,,1/13/13 9:44,1/13/13 9:53,1,540,1.3799999999999999,-73.992241000000007,40.742989000000001,-74.008240000000001,40.746231000000002,0.8672095455579938
2908,B8733215A7E6A22EB832EEAEA731D3CB,9091D653617F8BBBE1506FCD3CA68D6D,VTS,1,,1/13/13 9:28,1/13/13 9:47,1,1140,13.140000000000001,-73.875252000000003,40.773772999999998,-73.962540000000004,40.754477999999999,4.759979597006462
2909,7A71274C8D22CB1F0F35C5DC2B0272DA,683A46C9DBB547D72DFB195FE8E869E9,VTS,1,,1/13/13 9:43,1/13/13 9:48,1,300,0.95999999999999996,-73.940697,40.800258999999997,-73.955223000000004,40.804344,0.8107205168185226
2910,CE38B8CE89B8619FCD50CF7BCEC97719,128AC8A67F4BA6ED7119155D5366B91A,VTS,1,,1/13/13 9:44,1/13/13 9:47,1,180,1.3500000000000001,-73.972031000000001,40.756507999999997,-73.982688999999993,40.742167999999999,1.1374169129247824
2911,6740E18D28BB8069535901A6070DAB09,81C347C4E59552ABB9F364E9D9771761,VTS,1,,1/13/13 9:36,1/13/13 9:48,6,720,7.1299999999999999,-73.777068999999997,40.646301000000001,-73.817939999999993,40.717598000000002,5.373175840065355
2912,7F0D6ADE60EF829A5308FB58BA817201,FEA59B8B74A43864314153C947929734,VTS,1,,1/13/13 9:43,1/13/13 9:48,1,300,1.0800000000000001,-73.991530999999995,40.744911000000002,-73.981551999999994,40.736491999999998,0.7820855295504268
2913,FEFD48093EC151BA98BFBD7B44D3D394,1E092A83F631B7DB7F920F690A39F25B,VTS,1,,1/13/13 9:37,1/13/13 9:49,2,720,3.9100000000000001,-73.988265999999996,40.737586999999998,-73.971374999999995,40.781666000000001,3.172259188816284
2914,D58FD52F89D0622BCDF44354A75F087B,764FDEBF152F2EFE3A0E1C51C3E37B61,VTS,1,,1/13/13 9:42,1/13/13 9:50,5,480,1.0600000000000001,-73.987869000000003,40.759422000000001,-74.002502000000007,40.760727000000003,0.7713465987649173
2915,891CF1D6F2E41CDBD84EA229B7092E71,8EAF200AE9D8D5BA40319D363D971F3E,VTS,1,,1/13/13 9:32,1/13/13 9:44,1,720,2.9700000000000002,-73.972435000000004,40.747585000000001,-74.005523999999994,40.728565000000003,2.175031291363912
2916,7104907CACBA7B3C37ECF61827239522,66BF2155983F4281CA6957BD4F2B8C58,VTS,1,,1/13/13 9:40,1/13/13 9:42,1,120,0.68000000000000005,-73.982185000000001,40.757572000000003,-73.977836999999994,40.763466000000001,0.46664440579902167
2917,FE2C9B033BB693BC7CD7EF9521B31DE8,B28550A1D50390F6646313B494AE4644,VTS,1,,1/13/13 9:33,1/13/13 9:43,6,600,3.0299999999999998,-73.981903000000003,40.768844999999999,-73.966614000000007,40.804073000000002,2.562870143196002
2918,141CCCA01C3B1D4C46AF4800AE395D03,5D092A437D63CAA6E0C9D944F304A89A,VTS,1,,1/13/13 9:32,1/13/13 9:41,6,540,1.6200000000000001,-73.989791999999994,40.756839999999997,-73.983626999999998,40.773440999999998,1.1919003921893079
2919,E8381ABE90A167521E37DFF144BEE70C,0764AFB6DDECA74D776ABE460EE85CAB,VTS,1,,1/13/13 9:30,1/13/13 9:43,1,780,3.04,-74.001503,40.737202000000003,-73.972556999999995,40.761001999999998,2.2367136629624857
2920,39085BDEC7EEBB9528D29A90D42DC993,05911BC0F5A97DABB087678A37DEE1E3,VTS,1,,1/13/13 9:38,1/13/13 9:44,1,360,0.81000000000000005,-74.010895000000005,40.716808,-74.008942000000005,40.711089999999999,0.4082288359632025
2921,59FA6ED6AA4E3C7370C5A2AAC5CEBEEF,A4B51F033FF4D0397AF89C2D53AAF19C,VTS,1,,1/13/13 9:33,1/13/13 9:44,1,660,5.6399999999999997,-73.985778999999994,40.743271,-74.015593999999993,40.704932999999997,3.0757070174172716
